Date,ASTRAL.BO,JINDALSTEL.BO,JUBLINDS.BO,VOLTAS.BO,JUBLINDS.BO,HAVELLS.BO,RELIANCE.BO,BOMDYEING.BO,BERGEPAINT.BO,MANAPPURAM.BO
2016-04-05,338.43310546875,65.44999694824219,148.1999969482422,266.5028381347656,148.1999969482422,324.7593994140625,511.9019470214844,45.62961196899414,175.96656799316406,34.4786376953125
2016-04-12,348.8721618652344,69.25,153.3000030517578,281.9057312011719,153.3000030517578,327.3380432128906,519.0391845703125,46.584197998046875,174.58346557617188,34.79747009277344
2016-04-19,346.561279296875,74.30000305175781,155.0,285.12066650390625,155.0,330.3464050292969,497.06524658203125,47.968360900878906,181.46444702148438,36.48268127441406
2016-04-26,346.95965576171875,69.0,155.5,285.12066650390625,155.5,314.30181884765625,477.1445007324219,47.729713439941406,182.12144470214844,35.526206970214844
2016-05-03,350.3065185546875,64.55000305175781,153.6999969482422,294.9093322753906,153.6999969482422,330.82391357421875,479.7353820800781,45.963714599609375,192.3910369873047,37.6668815612793
2016-05-10,339.5487060546875,60.349998474121094,170.60000610351562,321.5404357910156,170.60000610351562,349.3993225097656,474.2847595214844,45.009117126464844,203.041015625,44.40775680541992
2016-05-17,333.93072509765625,58.20000076293945,161.4499969482422,313.4311828613281,161.4499969482422,350.640869140625,459.5458068847656,41.95441818237305,190.2472381591797,49.463409423828125
2016-05-24,353.8526306152344,63.349998474121094,151.5,322.356201171875,151.5,348.11004638671875,468.7851257324219,41.76350402832031,195.7796630859375,48.91685104370117
2016-05-31,361.38311767578125,62.099998474121094,154.60000610351562,323.0279235839844,154.60000610351562,343.8600769042969,466.6830749511719,41.38166809082031,196.71327209472656,53.01602554321289
2016-06-07,360.3073425292969,65.0999984741211,166.5500030517578,316.8380126953125,166.5500030517578,343.52587890625,476.58233642578125,43.05220031738281,202.55690002441406,52.33283615112305
2016-06-14,362.29949951171875,66.55000305175781,167.39999389648438,309.7364196777344,167.39999389648438,350.9273986816406,482.61962890625,46.01144790649414,201.62332153320312,58.071685791015625
2016-06-21,371.5831298828125,66.0999984741211,163.85000610351562,301.00335693359375,163.85000610351562,341.32928466796875,468.41851806640625,43.577232360839844,190.9387664794922,60.394554138183594
2016-06-28,376.68310546875,72.94999694824219,170.8000030517578,311.84771728515625,170.8000030517578,352.88519287109375,485.4061279296875,44.961395263671875,195.0189666748047,69.3672103881836
2016-07-05,364.72998046875,74.44999694824219,163.0,305.4178466796875,163.0,343.8815612792969,489.8790588378906,45.72507095336914,216.59552001953125,70.73358917236328
2016-07-12,394.7323303222656,69.0999984741211,163.0,311.94366455078125,163.0,346.0485534667969,496.380859375,44.67501449584961,224.76278686523438,68.13744354248047
2016-07-19,412.9011535644531,80.3499984741211,163.8000030517578,328.30615234375,163.8000030517578,357.1244201660156,500.2427673339844,44.961395263671875,228.10304260253906,70.50586700439453
2016-07-26,384.9307556152344,83.55000305175781,158.60000610351562,350.52276611328125,158.60000610351562,384.6214904785156,494.25433349609375,43.386314392089844,233.30044555664062,80.02505493164062
2016-08-02,385.3691101074219,82.19999694824219,184.75,333.0086364746094,184.75,397.7680358886719,503.4447937011719,43.755340576171875,227.80702209472656,79.569580078125
2016-08-09,383.0182800292969,80.94999694824219,176.85000610351562,358.2928771972656,176.85000610351562,395.07135009765625,500.6827087402344,42.21160888671875,224.25814819335938,79.43296813964844
2016-08-16,395.2901611328125,87.3499984741211,233.10000610351562,359.9366455078125,233.10000610351562,396.1307373046875,493.692138671875,42.40457534790039,236.41177368164062,78.8408432006836
2016-08-23,378.2769470214844,87.8499984741211,221.85000610351562,380.4837646484375,221.85000610351562,406.6287536621094,521.0189819335938,42.259849548339844,258.53131103515625,77.55375671386719
2016-08-30,377.7190856933594,82.6500015258789,220.0500030517578,379.1300964355469,220.0500030517578,416.0673522949219,498.8495788574219,42.935237884521484,254.69081115722656,79.43189239501953
2016-09-06,362.0205993652344,80.94999694824219,218.89999389648438,361.8221740722656,218.89999389648438,392.9043273925781,511.6329650878906,51.08810806274414,258.6772155761719,82.54689025878906
2016-09-13,345.04718017578125,81.69999694824219,217.60000610351562,370.041015625,217.60000610351562,397.1419982910156,525.0764770507812,52.680084228515625,257.65625,87.99809265136719
2016-09-20,348.83233642578125,80.30000305175781,215.60000610351562,368.63897705078125,215.60000610351562,393.7711181640625,542.84619140625,53.16250228881836,253.57264709472656,90.51754760742188
2016-09-27,343.81201171875,83.05000305175781,214.5500030517578,383.2878112792969,214.5500030517578,434.4147033691406,535.3912353515625,52.776573181152344,256.2950439453125,85.89089965820312
2016-10-04,335.64398193359375,79.4000015258789,219.75,376.0842590332031,219.75,431.0438232421875,535.7578735351562,60.10932540893555,258.9688415527344,83.87533569335938
2016-10-11,334.6877746582031,76.80000305175781,215.5500030517578,386.04351806640625,215.5500030517578,415.2486572265625,527.6185302734375,59.819881439208984,260.1842041015625,93.12863159179688
2016-10-18,345.64483642578125,76.8499984741211,212.5,384.5931701660156,212.5,392.326416015625,518.134765625,56.539432525634766,250.85025024414062,95.73973083496094
2016-10-25,359.2713928222656,77.69999694824219,244.6999969482422,372.3616027832031,244.6999969482422,392.1819763183594,512.464111328125,56.92536544799805,253.4754638671875,94.0447998046875
2016-11-01,339.5088806152344,72.19999694824219,266.70001220703125,345.5778503417969,266.70001220703125,378.7464599609375,490.2457275390625,51.232826232910156,239.1827850341797,94.18223571777344
2016-11-08,312.6143493652344,70.5999984741211,234.8000030517578,310.7686767578125,234.8000030517578,315.614013671875,482.79071044921875,41.729190826416016,192.65882873535156,68.66690063476562
2016-11-15,325.523681640625,66.8499984741211,236.64999389648438,291.7203063964844,236.64999389648438,303.2379455566406,489.3902587890625,41.3432502746582,180.2135467529297,67.65911865234375
2016-11-22,319.9456481933594,70.55000305175781,288.1000061035156,297.18341064453125,288.1000061035156,330.39788818359375,486.8237609863281,44.286006927490234,234.5158233642578,70.95274353027344
2016-11-29,315.20166015625,70.9000015258789,310.54998779296875,294.5243835449219,310.54998779296875,319.8035583496094,490.4901428222656,44.14128112792969,211.42398071289062,68.95600128173828
2016-12-06,317.2347412109375,76.25,291.6000061035156,309.94677734375,291.6000061035156,325.2452087402344,508.35772705078125,45.25084686279297,194.02003479003906,65.33407592773438
2016-12-13,306.55133056640625,71.8499984741211,269.75,297.9085998535156,269.75,307.5238037109375,517.7437133789062,46.119197845458984,189.0613555908203,55.9542121887207
2016-12-20,303.96014404296875,66.44999694824219,255.0500030517578,306.8526306152344,255.0500030517578,309.9316101074219,520.3346557617188,45.73326110839844,190.32534790039062,58.136661529541016
2016-12-27,312.88958740234375,70.4000015258789,272.5,321.1630859375,272.5,330.3016357421875,533.1669921875,47.08403015136719,207.14590454101562,67.33079528808594
2017-01-03,312.88958740234375,74.8499984741211,296.25,332.6211242675781,296.25,354.1387634277344,531.4315185546875,52.776573181152344,213.7574920654297,66.21636199951172
2017-01-10,307.7471923828125,77.4000015258789,364.0,332.81451416015625,364.0,359.6767272949219,509.0422058105469,53.69316482543945,209.09046936035156,74.20319366455078
2017-01-17,302.3257141113281,81.05000305175781,392.54998779296875,314.3946533203125,392.54998779296875,396.94940185546875,502.3204345703125,51.61876678466797,204.6179656982422,72.67083740234375
2017-01-24,307.66741943359375,80.05000305175781,368.3999938964844,316.6668701171875,368.3999938964844,403.450439453125,510.06878662109375,53.01778030395508,205.3957977294922,73.22804260253906
2017-01-31,354.3078918457031,90.0,384.25,320.3411865234375,384.25,420.9310302734375,503.8602600097656,56.92536544799805,210.88922119140625,85.16183471679688
2017-02-07,358.7725830078125,88.05000305175781,342.29998779296875,330.68731689453125,342.29998779296875,411.5406188964844,512.4396362304688,55.23690414428711,216.86880493164062,91.56987762451172
2017-02-14,349.8033142089844,109.44999694824219,345.29998779296875,350.5091857910156,345.29998779296875,404.7506103515625,531.9937133789062,57.64899444580078,218.22998046875,93.79877471923828
2017-02-21,357.7361755371094,125.5,331.3500061035156,359.6949157714844,331.3500061035156,390.1112365722656,605.3216552734375,56.68415832519531,225.32769775390625,90.72909545898438
2017-02-28,352.115478515625,124.9000015258789,314.04998779296875,373.61859130859375,314.04998779296875,406.82135009765625,637.854736328125,58.90327835083008,217.6952362060547,91.6158447265625
